Name,Points,Time,Error,Timestamp
ROCm (hiprand),1000000000,1.329561,0.0000145319,2025-11-03 02:06:15
ROCm (rocrand),1000,0.000020,0.0126976941,2025-11-03 02:06:15
ROCm (rocrand),10000,0.000013,0.0041976941,2025-11-03 02:06:15
ROCm (rocrand),100000,0.000024,0.0008976941,2025-11-03 02:06:15
ROCm (rocrand),1000000,0.000152,0.0001976941,2025-11-03 02:06:15
ROCm (rocrand),10000000,0.001416,0.0001209941,2025-11-03 02:06:15
ROCm (rocrand),100000000,0.014073,0.0000075641,2025-11-03 02:06:15
ROCm (rocrand),1000000000,0.140636,0.0000096091,2025-11-03 02:06:15
ROCm + OpenMP (no UPM),1000,0.035385,0.0036976941,2025-11-03 02:06:15
ROCm + OpenMP (no UPM),10000,0.000099,0.0001976941,2025-11-03 02:06:15
ROCm + OpenMP (no UPM),100000,0.000244,0.0000823059,2025-11-03 02:06:15
ROCm + OpenMP (no UPM),1000000,0.001246,0.0000156941,2025-11-03 02:06:15
ROCm + OpenMP (no UPM),10000000,0.005550,0.0000065059,2025-11-03 02:06:15
ROCm + OpenMP (no UPM),100000000,0.050352,0.0000011141,2025-11-03 02:06:15
ROCm + OpenMP (no UPM),1000000000,0.500234,0.0000001731,2025-11-03 02:06:15
ROCm + OpenMP,1000,0.009374,0.0003023059,2025-11-03 02:07:02
ROCm + OpenMP,10000,0.000022,0.0547023059,2025-11-03 02:07:02
ROCm + OpenMP,100000,0.000054,0.0001923059,2025-11-03 02:07:02
ROCm + OpenMP,1000000,0.000685,0.0000086941,2025-11-03 02:07:02
ROCm + OpenMP,10000000,0.003558,0.0000001059,2025-11-03 02:07:02
ROCm + OpenMP,100000000,0.029644,0.0000000459,2025-11-03 02:07:02
ROCm + OpenMP,1000000000,0.278371,0.0000000239,2025-11-03 02:07:02
ROCm (hiprand unoptimized),1000,0.015229,0.0153023059,2025-11-03 02:09:28
ROCm (hiprand unoptimized),10000,0.019226,0.0005023059,2025-11-03 02:09:28
ROCm (hiprand unoptimized),100000,0.027818,0.0001323059,2025-11-03 02:09:28
ROCm (hiprand unoptimized),1000000,0.209201,0.0004013059,2025-11-03 02:09:28
ROCm (hiprand unoptimized),10000000,2.163047,0.0000143059,2025-11-03 02:09:28
ROCm (hiprand unoptimized),100000000,23.466406,0.0000084541,2025-11-03 02:09:28
ROCm (rocrand unoptimized),1000,0.000465,0.0216976941,2025-11-03 02:09:28
ROCm (rocrand unoptimized),10000,0.000441,0.0112976941,2025-11-03 02:09:28
ROCm (rocrand unoptimized),100000,0.001495,0.0013976941,2025-11-03 02:09:28
ROCm (rocrand unoptimized),1000000,0.017041,0.0003546941,2025-11-03 02:09:28
ROCm (rocrand unoptimized),10000000,0.111059,0.0001475059,2025-11-03 02:09:28
ROCm (rocrand unoptimized),100000000,1.013336,0.0001307759,2025-11-03 02:09:28
ROCm (hiprand),1000,0.000137,0.0113023059,2025-11-03 02:09:42
ROCm (hiprand),10000,0.000160,0.0018023059,2025-11-03 02:09:42
ROCm (hiprand),100000,0.000216,0.0019976941,2025-11-03 02:09:42
ROCm (hiprand),1000000,0.001135,0.0001856941,2025-11-03 02:09:42
ROCm (hiprand),10000000,0.010840,0.0000728941,2025-11-03 02:09:42
ROCm (hiprand),100000000,0.119213,0.0000082441,2025-11-03 02:09:42
ROCm (hiprand),1000000000,1.331103,0.0000082689,2025-11-03 02:09:42
ROCm (rocrand),1000,0.000019,0.0036976941,2025-11-03 02:09:42
ROCm (rocrand),10000,0.000012,0.0017976941,2025-11-03 02:09:42
ROCm (rocrand),100000,0.000024,0.0029976941,2025-11-03 02:09:42
ROCm (rocrand),1000000,0.000151,0.0001296941,2025-11-03 02:09:42
ROCm (rocrand),10000000,0.001416,0.0000273059,2025-11-03 02:09:42
ROCm (rocrand),100000000,0.014073,0.0000267941,2025-11-03 02:09:42
ROCm (rocrand),1000000000,0.140636,0.0000016009,2025-11-03 02:09:42
ROCm + OpenMP (no UPM),1000,0.036738,0.0033023059,2025-11-03 02:09:42
ROCm + OpenMP (no UPM),10000,0.000101,0.0000023059,2025-11-03 02:09:42
ROCm + OpenMP (no UPM),100000,0.000206,0.0000176941,2025-11-03 02:09:42
ROCm + OpenMP (no UPM),1000000,0.001211,0.0000026941,2025-11-03 02:09:42
ROCm + OpenMP (no UPM),10000000,0.005167,0.0000001941,2025-11-03 02:09:42
ROCm + OpenMP (no UPM),100000000,0.050407,0.0000005841,2025-11-03 02:09:42
ROCm + OpenMP (no UPM),1000000000,0.500180,0.0000000101,2025-11-03 02:09:42
ROCm + OpenMP,1000,0.007854,0.0033023059,2025-11-03 02:10:29
ROCm + OpenMP,10000,0.000023,0.0559023059,2025-11-03 02:10:29
ROCm + OpenMP,100000,0.000055,0.0000323059,2025-11-03 02:10:29
ROCm + OpenMP,1000000,0.000683,0.0000453059,2025-11-03 02:10:29
ROCm + OpenMP,10000000,0.003554,0.0000007941,2025-11-03 02:10:29
ROCm + OpenMP,100000000,0.028477,0.0000001041,2025-11-03 02:10:29
ROCm + OpenMP,1000000000,0.277331,0.0000000049,2025-11-03 02:10:29
ROCm (hiprand unoptimized),1000,0.015628,0.0016976941,2025-11-03 02:12:55
ROCm (hiprand unoptimized),10000,0.019304,0.0007976941,2025-11-03 02:12:55
ROCm (hiprand unoptimized),100000,0.028114,0.0001276941,2025-11-03 02:12:55
ROCm (hiprand unoptimized),1000000,0.207518,0.0004276941,2025-11-03 02:12:55
ROCm (hiprand unoptimized),10000000,2.177497,0.0000023941,2025-11-03 02:12:55
ROCm (hiprand unoptimized),100000000,23.855640,0.0000653359,2025-11-03 02:12:55
ROCm (rocrand unoptimized),1000,0.000476,0.0033023059,2025-11-03 02:12:55
ROCm (rocrand unoptimized),10000,0.000443,0.0059976941,2025-11-03 02:12:55
ROCm (rocrand unoptimized),100000,0.001560,0.0001676941,2025-11-03 02:12:55
ROCm (rocrand unoptimized),1000000,0.017069,0.0001906941,2025-11-03 02:12:55
ROCm (rocrand unoptimized),10000000,0.111973,0.0002349941,2025-11-03 02:12:55
ROCm (rocrand unoptimized),100000000,1.004305,0.0000753559,2025-11-03 02:12:55
ROCm (hiprand),1000,0.000134,0.0246976941,2025-11-03 02:13:10
ROCm (hiprand),10000,0.000161,0.0006976941,2025-11-03 02:13:10
ROCm (hiprand),100000,0.000220,0.0006476941,2025-11-03 02:13:10
ROCm (hiprand),1000000,0.001137,0.0003383059,2025-11-03 02:13:10
ROCm (hiprand),10000000,0.010797,0.0000829941,2025-11-03 02:13:10
ROCm (hiprand),100000000,0.119587,0.0000058859,2025-11-03 02:13:10
ROCm (hiprand),1000000000,1.336252,0.0000070399,2025-11-03 02:13:10
ROCm (rocrand),1000,0.000018,0.0076976941,2025-11-03 02:13:10
ROCm (rocrand),10000,0.000012,0.0004023059,2025-11-03 02:13:10
ROCm (rocrand),100000,0.000023,0.0027423059,2025-11-03 02:13:10
ROCm (rocrand),1000000,0.000151,0.0004963059,2025-11-03 02:13:10
ROCm (rocrand),10000000,0.001416,0.0001370059,2025-11-03 02:13:10
ROCm (rocrand),100000000,0.014073,0.0000047759,2025-11-03 02:13:10
ROCm (rocrand),1000000000,0.140636,0.0000140991,2025-11-03 02:13:10
ROCm + OpenMP (no UPM),1000,0.035814,0.0016976941,2025-11-03 02:13:10
ROCm + OpenMP (no UPM),10000,0.000108,0.0001023059,2025-11-03 02:13:10
ROCm + OpenMP (no UPM),100000,0.000205,0.0000376941,2025-11-03 02:13:10
ROCm + OpenMP (no UPM),1000000,0.001018,0.0000246941,2025-11-03 02:13:10
ROCm + OpenMP (no UPM),10000000,0.005170,0.0000052941,2025-11-03 02:13:10
ROCm + OpenMP (no UPM),100000000,0.050258,0.0000006441,2025-11-03 02:13:10
ROCm + OpenMP (no UPM),1000000000,0.501152,0.0000001491,2025-11-03 02:13:10
ROCm + OpenMP,1000,0.008594,0.0013023059,2025-11-03 02:13:57
ROCm + OpenMP,10000,0.000024,0.0552023059,2025-11-03 02:13:57
ROCm + OpenMP,100000,0.000083,0.0000523059,2025-11-03 02:13:57
ROCm + OpenMP,1000000,0.000675,0.0000463059,2025-11-03 02:13:57
ROCm + OpenMP,10000000,0.003540,0.0000033059,2025-11-03 02:13:57
ROCm + OpenMP,100000000,0.029274,0.0000010559,2025-11-03 02:13:57
ROCm + OpenMP,1000000000,0.279204,0.0000000101,2025-11-03 02:13:57
ROCm (hiprand unoptimized),1000,0.015219,0.0363023059,2025-11-03 02:16:22
ROCm (hiprand unoptimized),10000,0.019378,0.0001023059,2025-11-03 02:16:22
ROCm (hiprand unoptimized),100000,0.028251,0.0008176941,2025-11-03 02:16:22
ROCm (hiprand unoptimized),1000000,0.205568,0.0003296941,2025-11-03 02:16:22
ROCm (hiprand unoptimized),10000000,2.125292,0.0000336941,2025-11-03 02:16:22
ROCm (hiprand unoptimized),100000000,23.433026,0.0000436141,2025-11-03 02:16:22
ROCm (rocrand unoptimized),1000,0.000468,0.0113023059,2025-11-03 02:16:22
ROCm (rocrand unoptimized),10000,0.000417,0.0096023059,2025-11-03 02:16:22
ROCm (rocrand unoptimized),100000,0.001527,0.0014976941,2025-11-03 02:16:22
ROCm (rocrand unoptimized),1000000,0.016988,0.0004903059,2025-11-03 02:16:22
ROCm (rocrand unoptimized),10000000,0.112390,0.0001607941,2025-11-03 02:16:22
ROCm (rocrand unoptimized),100000000,1.002414,0.0000175641,2025-11-03 02:16:22
ROCm (hiprand),1000,0.000134,0.0056976941,2025-11-03 02:16:36
ROCm (hiprand),10000,0.000161,0.0027976941,2025-11-03 02:16:36
ROCm (hiprand),100000,0.000219,0.0024976941,2025-11-03 02:16:36
ROCm (hiprand),1000000,0.001139,0.0003886941,2025-11-03 02:16:36
ROCm (hiprand),10000000,0.010823,0.0000396059,2025-11-03 02:16:36
ROCm (hiprand),100000000,0.119409,0.0000249441,2025-11-03 02:16:36
ROCm (hiprand),1000000000,1.333623,0.0000109739,2025-11-03 02:16:36
