Name,Points,Time,CorrectResult,Timestamp
OpenMP,100000000,0.0006524250,1,2025-11-07 08:00:19
OpenMP,1000000000,0.0039260500,1,2025-11-07 08:00:19
OpenMP,1000,0.0000178400,1,2025-11-07 08:01:27
OpenMP,10000,0.0000139600,1,2025-11-07 08:01:27
OpenMP,100000,0.0000375500,1,2025-11-07 08:01:27
OpenMP,1000000,0.0000960700,1,2025-11-07 08:01:27
OpenMP,10000000,0.0003037520,1,2025-11-07 08:01:27
OpenMP,100000000,0.0006714550,1,2025-11-07 08:01:27
OpenMP,1000000000,0.0038876290,1,2025-11-07 08:01:27
OpenMP,1000,0.0000168700,1,2025-11-07 08:02:35
OpenMP,10000,0.0000128900,1,2025-11-07 08:02:35
OpenMP,100000,0.0000318510,1,2025-11-07 08:02:35
OpenMP,1000000,0.0000988600,1,2025-11-07 08:02:35
OpenMP,10000000,0.0003493330,1,2025-11-07 08:02:35
OpenMP,100000000,0.0006538250,1,2025-11-07 08:02:35
OpenMP,1000000000,0.0038862110,1,2025-11-07 08:02:35
OpenMP,1000,0.0000169300,1,2025-11-07 08:03:43
OpenMP,10000,0.0000124200,1,2025-11-07 08:03:43
OpenMP,100000,0.0000294300,1,2025-11-07 08:03:43
OpenMP,1000000,0.0000983710,1,2025-11-07 08:03:43
OpenMP,10000000,0.0003431230,1,2025-11-07 08:03:43
OpenMP,100000000,0.0006655950,1,2025-11-07 08:03:43
OpenMP,1000000000,0.0039276000,1,2025-11-07 08:03:43
Kokkos (simple),1000,0.0000332500,1,2025-11-07 08:11:40
Kokkos (simple),10000,0.0000225500,1,2025-11-07 08:11:40
Kokkos (simple),100000,0.0000244100,1,2025-11-07 08:11:40
Kokkos (simple),1000000,0.0000441900,1,2025-11-07 08:11:40
Kokkos (simple),10000000,0.0000502510,1,2025-11-07 08:11:40
Kokkos (simple),100000000,0.0003447620,1,2025-11-07 08:11:40
Kokkos (simple),1000000000,0.0034600850,1,2025-11-07 08:11:40
Kokkos (KokkosBLAS),1000,0.0000321100,1,2025-11-07 08:11:40
Kokkos (KokkosBLAS),10000,0.0000147100,1,2025-11-07 08:11:40
Kokkos (KokkosBLAS),100000,0.0000251010,1,2025-11-07 08:11:40
Kokkos (KokkosBLAS),1000000,0.0000428800,1,2025-11-07 08:11:40
Kokkos (KokkosBLAS),10000000,0.0000449310,1,2025-11-07 08:11:40
Kokkos (KokkosBLAS),100000000,0.0003426830,1,2025-11-07 08:11:40
Kokkos (KokkosBLAS),1000000000,0.0035764660,1,2025-11-07 08:11:40
Kokkos (simple),1000,0.0000250100,1,2025-11-07 08:13:25
Kokkos (simple),10000,0.0000230400,1,2025-11-07 08:13:25
Kokkos (simple),100000,0.0000233810,1,2025-11-07 08:13:25
Kokkos (simple),1000000,0.0000434010,1,2025-11-07 08:13:25
Kokkos (simple),10000000,0.0000479200,1,2025-11-07 08:13:25
Kokkos (simple),100000000,0.0003516130,1,2025-11-07 08:13:25
Kokkos (simple),1000000000,0.0034506050,1,2025-11-07 08:13:25
Kokkos (KokkosBLAS),1000,0.0000168810,1,2025-11-07 08:13:25
