Name,Points,Time,CorrectResult,Timestamp
OpenMP,10000000,0.5023132220,1,2025-11-07 07:57:27
OpenMP,100000000,2.8127453510,1,2025-11-07 07:57:27
OpenMP,1000,0.0125882560,1,2025-11-07 07:58:34
OpenMP,10000,0.0129958990,1,2025-11-07 07:58:34
OpenMP,100000,0.0229914250,1,2025-11-07 07:58:34
OpenMP,1000000,0.0565241900,1,2025-11-07 07:58:34
OpenMP,10000000,0.5023529290,1,2025-11-07 07:58:34
OpenMP,100000000,2.8113364250,1,2025-11-07 07:58:34
OpenMP,1000,0.0126279390,1,2025-11-07 07:59:42
OpenMP,10000,0.0133891840,1,2025-11-07 07:59:42
OpenMP,100000,0.0230898810,1,2025-11-07 07:59:42
OpenMP,1000000,0.0594222540,1,2025-11-07 07:59:42
OpenMP,10000000,0.5013642480,1,2025-11-07 07:59:42
OpenMP,100000000,2.8198032490,1,2025-11-07 07:59:42
OpenMP,1000,0.0123838950,1,2025-11-07 08:00:50
OpenMP,10000,0.0129461090,1,2025-11-07 08:00:50
OpenMP,100000,0.0225421530,1,2025-11-07 08:00:50
OpenMP,1000000,0.0577971930,1,2025-11-07 08:00:50
OpenMP,10000000,0.5035641430,1,2025-11-07 08:00:50
OpenMP,100000000,2.8233566280,1,2025-11-07 08:00:50
OpenMP,1000,0.0121227430,1,2025-11-07 08:01:58
OpenMP,10000,0.0128802480,1,2025-11-07 08:01:58
OpenMP,100000,0.0234120690,1,2025-11-07 08:01:58
OpenMP,1000000,0.0584370370,1,2025-11-07 08:01:58
OpenMP,10000000,0.5016945620,1,2025-11-07 08:01:58
OpenMP,100000000,2.8213781280,1,2025-11-07 08:01:58
OpenMP,1000,0.0127187210,1,2025-11-07 08:03:06
OpenMP,10000,0.0131121840,1,2025-11-07 08:03:06
OpenMP,100000,0.0224550480,1,2025-11-07 08:03:06
OpenMP,1000000,0.0560405140,1,2025-11-07 08:03:06
OpenMP,10000000,0.5036451890,1,2025-11-07 08:03:06
OpenMP,100000000,2.8198346960,1,2025-11-07 08:03:06
OpenMP,1000,0.0126193780,1,2025-11-07 08:04:14
OpenMP,10000,0.0135666640,1,2025-11-07 08:04:14
OpenMP,100000,0.0253258850,1,2025-11-07 08:04:14
OpenMP,1000000,0.0618160760,1,2025-11-07 08:04:14
OpenMP,10000000,0.4780514140,1,2025-11-07 08:04:14
OpenMP,100000000,2.8335056990,1,2025-11-07 08:04:14
Kokkos,1000,0.0147103030,1,2025-11-07 08:10:37
